,acceptedName,className,classGroup,classGroupNum,redlistCategory,redlistGroup,code,ias,weight
1044,Christinus alexanderi,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
1045,Christinus marmoratus,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
1046,Chroicocephalus novaehollandiae,AVES,Bird,9,Least Concern,2,8.1.2,Mustela erminea,2
1047,Chrysococcyx lucidus,AVES,Bird,9,Least Concern,2,NA,NA,1
1048,Chrysococcyx minutillus,AVES,Bird,9,Least Concern,2,NA,NA,1
1049,Cinclosoma alisteri,AVES,Bird,9,Least Concern,2,NA,NA,1
1050,Cinclosoma castaneothorax,AVES,Bird,9,Least Concern,2,NA,NA,1
1051,Cinclosoma castanotum,AVES,Bird,9,Least Concern,2,NA,NA,1
1052,Cinclosoma cinnamomeum,AVES,Bird,9,Least Concern,2,NA,NA,1
1053,Cinclosoma marginatum,AVES,Bird,9,Least Concern,2,NA,NA,1
1054,Cinclosoma punctatum,AVES,Bird,9,Least Concern,2,11.1,,1
1055,Cinetodus froggatti,ACTINOPTERYGII,Fish,2,Least Concern,2,6.3,,1
1056,Cinnamomum laubatii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1057,Cinnamomum oliveri,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1058,Cinnamomum virens,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1059,Cinnyris jugularis,AVES,Bird,9,Least Concern,2,NA,NA,1
1060,Circus approximans,AVES,Bird,9,Least Concern,2,NA,NA,1
1061,Circus assimilis,AVES,Bird,9,Least Concern,2,NA,NA,1
1062,Cisticola exilis,AVES,Bird,9,Least Concern,2,NA,NA,1
1063,Cisticola juncidis,AVES,Bird,9,Least Concern,2,11.1,,1
1064,Citronella smythii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1065,Citrus australasica,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1066,Citrus australis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1067,Cladorhynchus leucocephalus,AVES,Bird,9,Least Concern,2,NA,NA,1
1068,Claoxylon australe,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1069,Claoxylon hillii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1070,Claoxylon tenerifolium,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1071,Claustula fischeri,AGARICOMYCETES,Fungi,8,Endangered,5,6.1,,6
1072,Cleidion javanicum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1073,Cleistanthus cunninghamii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1074,Cleistanthus dallachyanus,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1075,Cleistanthus hylandii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1076,Cleistanthus oblongifolius,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1077,Cleistanthus semiopacus,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1078,Clerodendrum costatum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1079,Clerodendrum floribundum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1080,Clerodendrum tomentosum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1081,Clerodendrum tracyanum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1082,Climacteris affinis,AVES,Bird,9,Least Concern,2,NA,NA,1
1083,Climacteris erythrops,AVES,Bird,9,Least Concern,2,11.1,,1
1084,Climacteris melanurus,AVES,Bird,9,Least Concern,2,NA,NA,1
1085,Climacteris picumnus,AVES,Bird,9,Least Concern,2,NA,NA,1
1086,Climacteris rufus,AVES,Bird,9,Least Concern,2,7.1.1,,1
1087,Cochlospermum fraseri,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1088,Cochlospermum gillivraei,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1089,Codiaeum variegatum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1090,Codonocarpus attenuatus,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1091,Codonocarpus cotinifolius,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1092,Codonocarpus pyramidalis,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
1093,Coeranoscincus frontalis,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
1094,Coeranoscincus reticulatus,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
1095,Coldenia procumbens,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1096,Colluricincla boweri,AVES,Bird,9,Least Concern,2,11.1,,1
1097,Colluricincla harmonica,AVES,Bird,9,Least Concern,2,NA,NA,1
1098,Colluricincla woodwardi,AVES,Bird,9,Least Concern,2,NA,NA,1
1099,Colubrina asiatica,MAGNOLIOPSIDA,Plant,3,Least Concern,2,5.3.3,,1
1100,Columba leucomela,AVES,Bird,9,Least Concern,2,NA,NA,1
1101,Columba livia,AVES,Bird,9,Least Concern,2,NA,NA,1
1102,Commersonia bartramia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1103,Concinnia amplus,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
1104,Concinnia brachyosoma,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
1105,Concinnia martini,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
1106,Concinnia queenslandiae,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
1107,Concinnia sokosoma,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
1108,Concinnia tenuis,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
1109,Concinnia tigrinus,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
1110,Conilurus penicillatus,MAMMALIA,Mammal,6,Vulnerable,4,8.1.2,Unspecified CERVIDAE,8
1111,Conopophila albogularis,AVES,Bird,9,Least Concern,2,NA,NA,1
1112,Conopophila rufogularis,AVES,Bird,9,Least Concern,2,NA,NA,1
1113,Conopophila whitei,AVES,Bird,9,Least Concern,2,NA,NA,1
1114,Conospermum acerosum,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.2,Phytophthora cinnamomi,12
1115,Conospermum amoenum,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.2,Phytophthora cinnamomi,12
1116,Conospermum boreale,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
1117,Conospermum brachyphyllum,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
1118,Conospermum brownii,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.2,Phytophthora cinnamomi,12
1119,Conospermum burgessiorum,MAGNOLIOPSIDA,Plant,3,Data Deficient,1,7.1.1,,2
1120,Conospermum caeruleum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.2,Phytophthora cinnamomi,2
1121,Conospermum canaliculatum,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
1122,Conospermum capitatum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.2,Phytophthora cinnamomi,2
1123,Conospermum coerulescens,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.2,Phytophthora cinnamomi,8
1124,Conospermum crassinervium,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
1125,Conospermum densiflorum,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
1126,Conospermum distichum,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.2,Phytophthora cinnamomi,12
1127,Conospermum ephedroides,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
1128,Conospermum ericifolium,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.1,,1
1129,Conospermum filifolium,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1130,Conospermum flexuosum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.1,,2
1131,Conospermum floribundum,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,8.1.1,,4
1132,Conospermum galeatum,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
1133,Conospermum glumaceum,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
1134,Conospermum huegelii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1135,Conospermum incurvum,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.2,Phytophthora cinnamomi,8
1136,Conospermum leianthum,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,8.1.2,Phytophthora cinnamomi,4
1137,Conospermum longifolium,MAGNOLIOPSIDA,Plant,3,Least Concern,2,7.1.3,,1
1138,Conospermum microflorum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.1.3,,1
1139,Conospermum multispicatum,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
1140,Conospermum nervosum,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
1141,Conospermum paniculatum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1142,Conospermum patens,MAGNOLIOPSIDA,Plant,3,Endangered,5,8.1.1,,12
1143,Conospermum petiolare,MAGNOLIOPSIDA,Plant,3,Data Deficient,1,NA,NA,2
1144,Conospermum polycephalum,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.2,Phytophthora cinnamomi,8
1145,Conospermum scaposum,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,2.1.3,,4
1146,Conospermum sphacelatum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1147,Conospermum stoechadis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.2,Phytophthora cinnamomi,2
1148,Conospermum tenuifolium,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1149,Conospermum teretifolium,MAGNOLIOPSIDA,Plant,3,Least Concern,2,8.1.2,Phytophthora cinnamomi,2
1150,Conospermum toddii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1151,Conospermum triplinervium,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.2,Phytophthora cinnamomi,8
1152,Conospermum unilaterale,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
1153,Conospermum wycherleyi,MAGNOLIOPSIDA,Plant,3,Vulnerable,4,8.1.1,,8
1154,Cophixalus aenigma,AMPHIBIA,Amphibian,7,Vulnerable,4,NA,NA,4
1155,Cophixalus bombiens,AMPHIBIA,Amphibian,7,Near Threatened,3,5.3.5,,2
1156,Cophixalus crepitans,AMPHIBIA,Amphibian,7,Near Threatened,3,8.1.1,,4
1157,Cophixalus hosmeri,AMPHIBIA,Amphibian,7,Least Concern,2,11.1,,1
1158,Cophixalus infacetus,AMPHIBIA,Amphibian,7,Least Concern,2,8.1.1,,2
1159,Cophixalus ornatus,AMPHIBIA,Amphibian,7,Least Concern,2,8.1.1,,2
1160,Cophixalus saxatilis,AMPHIBIA,Amphibian,7,Vulnerable,4,1.3,,4
1161,Coprosma quadrifida,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1162,Coptodactyla nitida,INSECTA,Invertebrate,1,Least Concern,2,NA,NA,1
1163,Coptodactyla storeyi,INSECTA,Invertebrate,1,Least Concern,2,NA,NA,1
1164,Coracina maxima,AVES,Bird,9,Least Concern,2,NA,NA,1
1165,Coracina novaehollandiae,AVES,Bird,9,Least Concern,2,NA,NA,1
1166,Corbicula australis,BIVALVIA,Invertebrate,1,Data Deficient,1,11.2,,2
1167,Corcorax melanoramphos,AVES,Bird,9,Least Concern,2,NA,NA,1
1168,Cordia aspera,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1169,Cordia dichotoma,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1170,Cordia subcordata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.1.4,,1
1171,Cordulephya montana,INSECTA,Invertebrate,1,Near Threatened,3,7.1.1,,2
1172,Cordulephya pygmaea,INSECTA,Invertebrate,1,Least Concern,2,NA,NA,1
1173,Cordyline fruticosa,LILIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1174,Cordyline manners-suttoniae,LILIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1175,Cordyline petiolaris,LILIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1176,Cordyline rubra,LILIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1177,Cordyline stricta,LILIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1178,Cormobates leucophaea,AVES,Bird,9,Least Concern,2,11.1,,1
1179,Corvus bennetti,AVES,Bird,9,Least Concern,2,NA,NA,1
1180,Corvus coronoides,AVES,Bird,9,Least Concern,2,NA,NA,1
1181,Corvus mellori,AVES,Bird,9,Least Concern,2,NA,NA,1
1182,Corvus orru,AVES,Bird,9,Least Concern,2,NA,NA,1
1183,Corvus tasmanicus,AVES,Bird,9,Least Concern,2,NA,NA,1
1184,Corymbia abbreviata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1185,Corymbia abergiana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1186,Corymbia aparrerinja,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1187,Corymbia arafurica,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1188,Corymbia arenaria,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1189,Corymbia arnhemensis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1190,Corymbia aspera,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1191,Corymbia aureola,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1192,Corymbia bella,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1193,Corymbia blakei,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1194,Corymbia bleeseri,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1195,Corymbia bloxsomei,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1196,Corymbia brachycarpa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1197,Corymbia bunites,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1198,Corymbia cadophora,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1199,Corymbia calophylla,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,2.1.2,,2
1200,Corymbia candida,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1201,Corymbia chartacea,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1202,Corymbia chippendalei,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1203,Corymbia citriodora,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.3.3,,1
1204,Corymbia clandestina,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,3.2,,2
1205,Corymbia clarksoniana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.1.2,,1
1206,Corymbia clavigera,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1207,Corymbia cliftoniana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1208,Corymbia collina,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1209,Corymbia confertiflora,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1210,Corymbia dallachiana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.1.2,,1
1211,Corymbia dendromerinx,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1212,Corymbia deserticola,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1213,Corymbia dichromophloia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1214,Corymbia disjuncta,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1215,Corymbia dunlopiana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1216,Corymbia ellipsoidea,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1217,Corymbia eremaea,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1218,Corymbia erythrophloia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,2.3.2,,1
1219,Corymbia eximia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,1.3,,1
1220,Corymbia ferriticola,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1221,Corymbia ferruginea,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1222,Corymbia ficifolia,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,NA,NA,2
1223,Corymbia flavescens,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1224,Corymbia foelscheana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1225,Corymbia gilbertensis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1226,Corymbia grandifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1227,Corymbia greeniana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1228,Corymbia gummifera,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,2.1.2,,2
1229,Corymbia haematoxylon,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1230,Corymbia hamersleyana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1231,Corymbia hendersonii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1232,Corymbia henryi,MAGNOLIOPSIDA,Plant,3,Least Concern,2,1.2,,1
1233,Corymbia hylandii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1234,Corymbia intermedia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1235,Corymbia jacobsiana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1236,Corymbia kombolgiensis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1237,Corymbia lamprophylla,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1238,Corymbia latifolia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1239,Corymbia leichhardtii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1240,Corymbia lenziana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1241,Corymbia leptoloma,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,3.2,,2
1242,Corymbia ligans,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1243,Corymbia maculata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,1.2,,1
1244,Corymbia nesophila,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1245,Corymbia novoguinensis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1246,Corymbia oocarpa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1247,Corymbia opaca,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1248,Corymbia pachycarpa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1249,Corymbia papillosa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1250,Corymbia papuana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1251,Corymbia pauciseta,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1252,Corymbia peltata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1253,Corymbia petalophylla,MAGNOLIOPSIDA,Plant,3,Least Concern,2,4.2,,1
1254,Corymbia plena,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1255,Corymbia pocillum,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1256,Corymbia polycarpa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1257,Corymbia porrecta,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1258,Corymbia ptychocarpa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1259,Corymbia rhodops,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,3.2,,2
1260,Corymbia scabrida,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1261,Corymbia serendipita,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1262,Corymbia setosa,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1263,Corymbia sphaerica,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1264,Corymbia stockeri,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1265,Corymbia terminalis,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1266,Corymbia tessellaris,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,2.1.2,,2
1267,Corymbia torelliana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1268,Corymbia torta,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1269,Corymbia trachyphloia,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1270,Corymbia umbonata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1271,Corymbia watsoniana,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1272,Corymbia xanthope,MAGNOLIOPSIDA,Plant,3,Near Threatened,3,2.1.2,,2
1273,Corymbia zygophylla,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1274,Coturnix chinensis,AVES,Bird,9,Least Concern,2,NA,NA,1
1275,Coturnix pectoralis,AVES,Bird,9,Least Concern,2,NA,NA,1
1276,Coturnix ypsilophora,AVES,Bird,9,Least Concern,2,NA,NA,1
1277,Coxiella exposita,GASTROPODA,Invertebrate,1,Least Concern,2,NA,NA,1
1278,Coxiella glabra,GASTROPODA,Invertebrate,1,Least Concern,2,11.1,,1
1279,Coxiella pyrrhostoma,GASTROPODA,Invertebrate,1,Data Deficient,1,2.3.4,,2
1280,Coxiella striatula,GASTROPODA,Invertebrate,1,Least Concern,2,11.1,,1
1281,Cracticus mentalis,AVES,Bird,9,Least Concern,2,NA,NA,1
1282,Cracticus nigrogularis,AVES,Bird,9,Least Concern,2,NA,NA,1
1283,Cracticus torquatus,AVES,Bird,9,Least Concern,2,NA,NA,1
1284,Craterocephalus amniculus,ACTINOPTERYGII,Fish,2,Least Concern,2,8.1.2,Carassius auratus,2
1285,Craterocephalus centralis,ACTINOPTERYGII,Fish,2,Near Threatened,3,8.1.2,Gambusia holbrooki,4
1286,Craterocephalus cuneiceps,ACTINOPTERYGII,Fish,2,Least Concern,2,8.1.2,Oreochromis mossambicus,2
1287,Craterocephalus dalhousiensis,ACTINOPTERYGII,Fish,2,Critically Endangered,6,8.1.2,Gambusia holbrooki,16
1288,Craterocephalus eyresii,ACTINOPTERYGII,Fish,2,Least Concern,2,7.2.2,,1
1289,Craterocephalus fluviatilis,ACTINOPTERYGII,Fish,2,Critically Endangered,6,8.1.2,Gambusia holbrooki,16
1290,Craterocephalus lentiginosus,ACTINOPTERYGII,Fish,2,Least Concern,2,8.1.2,Sus scrofa,2
1291,Craterocephalus marianae,ACTINOPTERYGII,Fish,2,Least Concern,2,NA,NA,1
1292,Craterocephalus marjoriae,ACTINOPTERYGII,Fish,2,Least Concern,2,NA,NA,1
1293,Craterocephalus stercusmuscarum,ACTINOPTERYGII,Fish,2,Least Concern,2,7.2.3,,1
1294,Craterocephalus stramineus,ACTINOPTERYGII,Fish,2,Least Concern,2,8.1.1,,2
1295,Crenadactylus horni,REPTILIA,Reptile,4,Least Concern,2,8.1.2,Cenchrus ciliaris,2
1296,Crenadactylus naso,REPTILIA,Reptile,4,Least Concern,2,7.1.3,,1
1297,Crenadactylus ocellatus,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
1298,Crenadactylus rostralis,REPTILIA,Reptile,4,Least Concern,2,3.1,,1
1299,Crenimugil buchanani,ACTINOPTERYGII,Fish,2,Least Concern,2,NA,NA,1
1300,Crenimugil seheli,ACTINOPTERYGII,Fish,2,Least Concern,2,5.4.1,,1
1301,Crinia bilingua,AMPHIBIA,Amphibian,7,Least Concern,2,NA,NA,1
1302,Crinia deserticola,AMPHIBIA,Amphibian,7,Least Concern,2,NA,NA,1
1303,Crinia georgiana,AMPHIBIA,Amphibian,7,Least Concern,2,8.1.2,Batrachochytrium dendrobatidis,2
1304,Crinia glauerti,AMPHIBIA,Amphibian,7,Least Concern,2,1.1,,1
1305,Crinia insignifera,AMPHIBIA,Amphibian,7,Least Concern,2,1.1,,1
1306,Crinia nimbus,AMPHIBIA,Amphibian,7,Least Concern,2,11.2,,1
1307,Crinia parinsignifera,AMPHIBIA,Amphibian,7,Least Concern,2,1.1,,1
1308,Crinia pseudinsignifera,AMPHIBIA,Amphibian,7,Least Concern,2,8.1.2,Batrachochytrium dendrobatidis,2
1309,Crinia remota,AMPHIBIA,Amphibian,7,Least Concern,2,NA,NA,1
1310,Crinia riparia,AMPHIBIA,Amphibian,7,Least Concern,2,NA,NA,1
1311,Crinia signifera,AMPHIBIA,Amphibian,7,Least Concern,2,NA,NA,1
1312,Crinia sloanei,AMPHIBIA,Amphibian,7,Data Deficient,1,NA,NA,2
1313,Crinia subinsignifera,AMPHIBIA,Amphibian,7,Least Concern,2,2.1.3,,1
1314,Crinia tasmaniensis,AMPHIBIA,Amphibian,7,Least Concern,2,2.1.3,,1
1315,Crinia tinnula,AMPHIBIA,Amphibian,7,Vulnerable,4,8.1.1,,8
1316,Crocodylus johnstoni,REPTILIA,Reptile,4,Least Concern,2,8.1.2,Rhinella marina,2
1317,Crocothemis nigrifrons,INSECTA,Invertebrate,1,Least Concern,2,NA,NA,1
1318,Crotalaria lanceolata,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1319,Croton acronychioides,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1320,Croton arnhemicus,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1321,Croton habrophyllus,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1322,Croton phebalioides,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1323,Croton stigmatosus,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1324,Croton tomentellus,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1325,Croton triacros,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1326,Croton verreauxii,MAGNOLIOPSIDA,Plant,3,Least Concern,2,NA,NA,1
1327,Cryptoblepharus adamsi,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
1328,Cryptoblepharus australis,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
1329,Cryptoblepharus buchananii,REPTILIA,Reptile,4,Least Concern,2,8.1.1,,2
1330,Cryptoblepharus cygnatus,REPTILIA,Reptile,4,Least Concern,2,NA,NA,1
